id,value
205,30.113994341680485
206,27.3444281123898
207,25.206705288293644
208,23.80324506680536
209,23.178327946727034
210,23.30977405936698
211,24.114998060170045
212,25.463917444912564
213,27.192214867506507
214,29.1146004600015
215,31.038074152587086
216,32.77518799359528
217,34.157308469502425
218,35.04787882493188
219,35.35568138265598
220,52.93266135601203
221,52.69856767285385
222,52.01350285380962
223,50.925439708220125
224,49.50653559297177
225,47.846448990769105
226,46.04565608840755
227,44.208767355046355
228,42.43784412048114
229,40.82571515341671
230,39.4492932397399
231,38.36289176189888
232,37.59171951594441
233,37.128826186234825
234,36.93928633108806
235,36.96673169071261
236,37.139948848025014
237,37.37947688946807
238,37.60420506582874
239,37.73797045305565
240,37.71615561307737
241,37.492286254620055
242,37.04462885545275
243,36.382488575562974
244,35.548094079641764
245,34.61081065598149
246,33.65931265219016
247,32.79371641256826
248,32.11771321548488
249,31.73070221075423
250,31.719923357012117
251,32.152590359092294
252,33.068023605403205
253,34.46978347560164
254,36.31836722483912
255,38.53032471462996
256,40.98664205898341
257,43.54313526405029
258,46.04086947927479
259,48.31657824854742
260,50.213082761356645
261,51.58971110394187
262,52.33271751044531
263,52.36570161406476
264,51.660025754087584
265,50.24422286039718
266,48.2043842379025
267,45.67371314576465
268,42.820176178647586
269,39.834139884823145
270,36.91600738427582
271,34.263854986807296
272,32.06106881014169
273,30.463981398029798
274,29.58950833835426
275,29.5027913712238
276,30.206379624572236
277,31.640327012050975
278,33.69320579321397
279,36.214658261207646
280,39.027954920450846
281,41.94255266431407
282,44.766652952799205
283,47.31975999021919
284,49.44523890287735
285,51.022873916747116
286,51.98141057506506
287,52.30904153489024
288,52.05217976184749
289,51.30448030900189
290,50.19477083302372
291,48.87498000861184
292,47.508065942919664
293,46.25594458997837
294,45.26741816512198
295,44.666103559412136
296,44.538360754061934
297,44.92125559472908
298,45.793219131600566
299,47.077140603219256
300,48.65207181239327
301,50.365687584796426
302,52.04674672435252
303,53.51755296861958
304,54.60641594417429
305,55.160112121995795
306,55.056345772850655
307,54.21620992267654
308,52.61657692448083
309,50.298852664691715
310,47.36406028952172
311,43.96006008892971
312,40.268235318389145
313,36.49017795192454
314,32.83437443514544
315,29.502891438282155
316,26.678061609220585
317,24.509169326538007
318,23.099136452537586
319,22.49134048265506
320,22.66119008759116
321,23.522364928581062
322,24.94004605220106
323,26.744507371283856
324,28.744707148075634
325,30.741879477393454
326,32.54312576978274
327,33.975006234674325
328,34.897131363542286
329,35.2157534130607
330,52.56392126754044
331,52.35006276392475
332,51.72436450631155
333,50.73103925109691
334,49.43652249435352
335,47.92325610218455
336,46.283471941076904
337,44.61297550825537
338,43.0049295620359
339,41.54363775217943
340,40.298328250245575
341,39.316937380993856
342,38.62006197488175
343,38.19817813878373
344,38.01571205503395
345,38.017333719811994
346,38.13431254505754
347,38.29087296038516
348,38.41055001499959
349,38.4225449796099
350,38.26808094834477
351,37.90675844066722
352,37.322910965207775
353,36.53166469002568
354,35.580641203783884
355,34.54408623926955
356,33.51498369299667
357,32.59713064931155
358,31.897212404497463
359,31.516877490880056
360,31.544812700932212
361,32.04881811137924
362,33.06788210730419
363,34.60425678091358
364,36.61610354777958
365,39.01663324617491
366,41.68262336013951
367,44.464968920817356
368,47.199259321091866
369,49.71635513022257
370,51.85296490848005
371,53.462222021782594
372,54.424261456331564
373,54.65679663324777
374,54.125694272036746
375,52.85453616985556
376,50.92512816037476
377,48.467135566459184
378,45.64580955466785
379,42.64969867305493
380,39.67836038897052
381,36.93007262686105
382,34.58954530607052
383,32.81563187864075
384,31.729040867112403
385,31.400053774772772
386,31.837753265876636
387,32.98996980196207
388,34.753946734261085
389,36.988515666083245
390,39.526278187646604
391,42.18578761090837
392,44.783730704395865
393,47.14710942803723
394,49.12542266799213
395,50.60284797148272
396,51.51040781225359
397,51.836142662603805
398,51.623931584299235
399,50.962861224843415
400,49.97553710347294
401,48.806392860031515
402,47.60999950384675
403,46.53937466260463
404,45.73429183122513
405,45.309589620738066
406,45.34348100715783
407,45.86589631392361
408,46.84947360774039
409,48.21275610051947
410,49.83184397689684
411,51.55278852273881
412,53.20398674137582
413,54.6085759698365
414,55.59682849508198
415,56.01854617023918
416,55.755455030835705
417,54.733599911033174
418,52.93566804120136
419,50.409643463644386
420,47.26366759939588
421,43.652965005540395
422,39.766230250709135
423,35.81201472122325
424,32.005113427235266
425,28.552951808871295
426,25.64197254237331
427,23.424022346241742
428,22.00273878737705
429,21.420073422638147
430,21.647713874636764
431,22.593606470772965
432,24.115677444886654
433,26.03592596801838
434,28.154517181478408
435,30.263875229916387
436,32.16277629439101
437,33.670441625439075
438,34.64063057614565
439,34.975733635212904
440,52.053375951396596
441,51.8666252624013
442,51.32047234136226
443,50.45413586825946
444,49.32644961123522
445,48.01026468502998
446,46.586851809418285
447,45.14030356764508
448,43.75193666486151
449,42.49469418656107
450,41.42754785701578
451,40.58990029868161
452,39.996143465109384
453,39.63324057234721
454,39.46465048128
455,39.43630970189485
456,39.482671660357084
457,39.53274596608576
458,39.51613767883023
459,39.369086575745264
460,39.04050641846743
461,38.49802422019085
462,37.7340194752733
463,36.77137224930273
464,35.66492436121662
465,34.495488217536526
466,33.361873312322416
467,32.37287435815886
468,31.63925941714043
469,31.26575803185755
470,31.343049356382178
471,31.93975028725365
472,33.094403594464545
473,34.80746643352612
474,37.03387884444325
475,39.68223800258739
476,42.62351024986823
477,45.701811646818136
478,48.74521488194265
479,51.57655618107265
480,54.02424221671432
481,55.933057017401396
482,57.174968877045686
483,57.65993726428871
484,57.3467177664171
485,56.25264654231946
486,54.454305768960076
487,52.07723608437783
488,49.28372597489529
489,46.26058623730332
490,43.20692444104455
491,40.321919390397326
492,37.792595586659935
493,35.78159769033401
494,34.414964983308856
495,33.769912067217334
496,33.864087534569414
497,34.65532188128774
498,36.051864660644426
499,37.9240996099757
500,40.11626601356878
501,42.45818006554856
502,44.77695623276429
503,46.9087286176765
504,48.71037232124347
505,50.07122480580821
506,50.92479240241353
507,51.25854271133467
508,51.11279496931852
509,50.5705338459511
510,49.74620749795785
511,48.774523667212506
512,47.79924577874835
513,46.961989038767314
514,46.391016532650305
515,46.190035322967546
516,46.42699254748805
517,47.122904426532976
518,48.243267998763514
519,49.70138160599113
520,51.369913234302444
521,53.093193019330585
522,54.699506227338205
523,56.01338623630067
524,56.86790751698932
525,57.116978614053934
526,56.64763512710669
527,55.39233269180458
528,53.34116824664204
529,50.55039617811096
530,47.13701550562191
531,43.2653445351717
532,39.133051352816466
533,34.95718424811275
534,30.960202137556408
535,27.35600498802289
536,24.335964240207172
537,22.054953232064175
538,20.617377622248075
539,20.06334691098771
540,20.359916008616125
541,21.407954810426908
542,23.056467770601003
543,25.11729829275122
544,27.379833122855693
545,29.62570674219186
546,31.643505760270564
547,33.24347330776942
548,34.27221342946732
549,34.627395477177686
550,51.40667284371495
551,51.252806410913394
552,50.80317466544191
553,50.09100795213033
554,49.16602163424467
555,48.089557340815226
556,46.92972421396453
557,45.75654015623593
558,44.637073077921215
559,43.63058214438919
560,42.783659023413655
561,42.1253691333787
562,41.662534170597034
563,41.377749781650735
564,41.2331408020506
565,41.175977879772695
566,41.1443459004055
567,41.072812412296564
568,40.89809605170014
569,40.56473496792349
570,40.030755248474286
571,39.27333934420762
572,38.2944944576708
573,37.12643497971598
574,35.83275440645908
575,34.50227770153311
576,33.24096664722072
577,32.163787510314066
578,31.38657870797406
579,31.017918473589976
580,31.150992522638884
581,31.85546171854517
582,33.1693297385403
583,35.090811129311646
584,37.57079260528951
585,40.51205107474972
586,43.77822743428809
587,47.20491616070936
588,50.61078186258381
589,53.80867583180486
590,56.61675259514549
591,58.86958646581572
592,60.42928809501932
593,61.19662102351121
594,61.122116242688435
595,60.21615326849326
596,58.54980607581456
597,56.24459653994537
598,53.46030033161486
599,50.382737696920756
600,47.211564237261086
601,44.148061689266314
602,41.38292870473169
603,39.084071630548905
604,37.38439528863839
605,36.36959986071675
606,36.06742461902147
607,36.44715998995038
608,37.42942795061523
609,38.89740927135276
610,40.70807686307139
611,42.70342912459767
612,44.72172329002257
613,46.60870877604826
614,48.2288605293343
615,49.476612373844326
616,50.28757617727997
617,50.64793383903136
618,50.5934223557745
619,50.1996545245826
620,49.57147003343932
621,48.83228468430458
622,48.113439616183015
623,47.54355052819
624,47.237856902619
625,47.28757122800901
626,47.749228222210945
627,48.63406598874673
628,49.899913300981495
629,51.45463243613773
630,53.16756524411973
631,54.881681902646555
632,56.425730134084716
633,57.626384422280786
634,58.320395229394414
635,58.366738212730276
636,57.65876344157176
637,56.13634461401273
638,53.797955964933415
639,50.70901333404094
640,46.99617079189745
641,42.83353830466046
642,38.42835072712201
643,34.006636725135955
644,29.798887698042474
645,26.025726701094523
646,22.88357736788347
647,20.530332832765424
648,19.07102465328651
649,18.54363777972634
650,18.910173429001087
651,20.06388819360953
652,21.844244494784625
653,24.052259351586823
654,26.46585315247016
655,28.855198426848748
656,30.998068616663605
657,32.69518684794851
658,33.785574702397184
659,34.16190098892911
660,50.63102934663678
661,50.51454008575005
662,50.17465402127501
663,49.63789678985191
664,48.94376971757661
665,48.140714332882574
666,47.28207687942226
667,46.42207282894938
668,45.611751394200404
669,44.89496004177642
670,44.30430900502508
671,43.85713579769724
672,43.55159455341917
673,43.365161976510244
674,43.25821266489928
675,43.17923904192844
676,43.070117056976976
677,42.87137188608455
678,42.52744363257569
679,41.991953027682456
680,41.23296713116879
681,40.23826503195404
682,39.020603512585154
683,37.622701817897855
684,36.118090350349775
685,34.60476922791583
686,33.196954256025926
687,32.01678588054413
688,31.18603814074712
689,30.81782762230334
690,31.00832241025169
691,31.828451041980415
692,33.315611460206284
693,35.465380366969654
694,38.22383290730854
695,41.48681369333
696,45.1092445899578
697,48.916609238953505
698,52.7164653191189
699,56.30995680649922
700,59.503326234585415
701,62.11942695451735
702,64.00923539528632
703,65.06336332393808
704,65.22356807579104
705,64.49320877863298
706,62.9382840831463
707,60.677157170262596
708,57.86829454554519
709,54.697989418376544
710,51.36808508114587
711,48.083698288436494
712,45.04094263621367
713,42.41465194101174
714,40.34610361912183
715,38.93074807001435
716,38.207361063433815
717,38.1572952496052
718,38.71383079255105
719,39.77294900708122
720,41.20411200001784
721,42.8610423114199
722,44.59250255580802
723,46.2530750633893
724,47.71394152128189
725,48.87366261473982
726,49.668944154015925
727,50.08366190627581
728,50.14796866551577
729,49.92914421417544
730,49.52152124720632
731,49.036409516469185
732,48.592019975133795
733,48.30338892207646
734,48.27230214627876
735,48.5772190712266
736,49.263196899307864
737,50.33184561432663
738,51.733704731882845
739,53.37178653057495
740,55.11285305349065
741,56.79937213694423
742,58.26147388536781
743,59.32890714620317
744,59.8429959847938
745,59.668596159275566
746,58.70605159546948
747,56.90315086177241
748,54.267011017106654
749,50.87220918504365
750,46.854807904676385
751,42.39826598100348
752,37.718798250015546
753,33.050735272859136
754,28.631883029997777
755,24.688882615374908
756,21.42256993057622
757,18.99333537899259
758,17.506483559981753
759,16.997743448579655
760,17.424185965513594
761,18.671809384603833
762,20.571070435249265
763,22.91282582583812
764,25.464273769706278
765,27.98489551109637
766,30.242396851116833
767,32.028649673700315
768,33.17563347156323
769,33.571376872164
770,49.73521314377983
771,49.65917995494691
772,49.43812996465277
773,49.09147001349257
774,48.64784992181306
775,48.14199542058827
776,47.61154108229457
777,47.09386325178675
778,46.62291297717317
779,46.22604894069135
780,45.92087038958369
781,45.71205006764115
782,45.58827481045156
783,45.52127049577957
784,45.46919938579625
785,45.38147596342489
786,45.203622244821084
787,44.88212309185285
788,44.36928152458133
789,43.62807403374038
790,42.63700589321715
791,41.394966472532175
792,39.92608451372622
793,38.28430684753558
794,36.553904868769266
795,34.842901840527105
796,33.27461712963497
797,31.97917399443972
798,31.08500737260345
799,30.710371668898297
800,30.954848543001038
801,31.890854697287665
802,33.55514966462834
803,35.94034401112684
804,38.98703906723445
805,42.58315944147479
806,46.57367090457613
807,50.77255061693693
808,54.97478605563874
809,58.96837394146
810,62.546319165888754
811,65.51863371813641
812,67.72433561215081
813,69.04344781362968
814,69.40899507952939
815,68.81791692612349
816,67.33229522876675
817,65.06894855077543
818,62.186983979674295
819,58.875333111456825
820,55.3402880348452
821,51.79303731555033
822,48.43720198053205
823,45.45637150225902
824,43.00163978296888
825,41.17914709913086
826,40.03903461390514
827,39.5744239502379
828,39.73042182459211
829,40.41453724867482
830,41.50710469136755
831,42.87170724065601
832,44.36559976556038
833,45.85013207806524
834,47.201172095049536
835,48.319529000216825
836,49.1413634793752
837,49.646932386124696
838,49.859846948733214
839,49.83843295345969
840,49.66620707483609
841,49.44235150367227
842,49.272188575063566
843,49.257655396395705
844,49.487778475351355
845,50.02914834791657
846,50.9163942063862
847,52.14268826755052
848,53.65258415307598
849,55.34561720872601
850,57.08735841295766
851,58.72112271280087
852,60.07967778972856
853,60.99695282552686
854,61.319747268165635
855,60.91943959766792
856,59.70369609198108
857,57.62817959284625
858,54.70818577787027
859,51.026534037660625
860,46.72737799006524
861,42.001916369902325
862,37.073553843674404
863,32.18306175349016
864,27.573738860983145
865,23.476572091232565
866,20.09539727668326
867,17.592059901066463
868,16.07157584331921
869,15.567445824968662
870,16.032492877016786
871,17.346724061740474
872,19.333307796740517
873,21.77497037617172
874,24.43039249457526
875,27.05060577071167
876,29.39538927139383
877,31.24966603531946
878,32.43989959690443
879,32.8504905101151
880,48.729522515707885
881,48.695536636373554
882,48.59806184125565
883,48.4492850502528
884,48.26684165674344
885,48.07152169348347
886,47.884975998503585
887,47.72742238100732
888,47.61535178726849
889,47.5592344665287
890,47.561226136895364
891,47.61287415180183
892,47.69291433006744
893,47.76682302129749
894,47.79005116221565
895,47.71245284681264
896,47.482747139345356
897,47.05297988733564
898,46.38298553457034
899,45.44484893409948
900,44.22736716123606
901,42.740511326555
902,41.01988835369017
903,39.13092923611487
904,37.16904981136255
905,35.252810171675215
906,33.51521170278859
907,32.09495807567553
908,31.127716238288336
909,30.737377407301942
910,31.027318059856682
911,32.07166092530118
912,33.90653597693546
913,36.52134185543658
914,39.850664294757856
915,43.77367746750171
916,48.12434961768151
917,52.70399189008755
918,57.29383701686076
919,61.66761800406677
920,65.60414681826937
921,68.89989307310472
922,71.38156271585494
923,72.9186767140222
924,73.43614757595516
925,72.92573127105607
926,71.44742983164261
927,69.11882353694475
928,66.10228385309642
929,62.59216992546576
930,58.80202507098522
931,54.95177327048141
932,51.25491566100539
933,47.90572702816258
934,45.06645229844289
935,42.85450902806007
936,41.33111106450142
937,40.499978336764315
938,40.316132774279325
939,40.6961153985437
940,41.5282094112642
941,42.68266328250017
942,44.021913838806014
943,45.410809351374404
944,46.72683262417874
945,47.870324082116284
946,48.77469237386542
947,49.41501627395034
948,49.807484029322325
949,50.00120435057049
950,50.06916372815357
951,50.09918210447657
952,50.18486854597002
953,50.41657691516677
954,50.87236154278022
955,51.608932899782594
956,52.65261326948214
957,53.99032105615568
958,55.562802493232155
959,57.268225926517175
960,58.9729530922316
961,60.52294053725084
962,61.75514145337823
963,62.508907511618766
964,62.63739069645312
965,62.0189451401105
966,60.56852895684331
967,58.249106077200025
968,55.08297633238727
969,51.15939857663794
970,46.62827793072002
971,41.68583651430828
972,36.55973974787185
973,31.494222584496125
974,26.73521574170156
975,22.515471933264394
976,19.03969210103677
977,16.469651646767698
978,14.909326663922254
979,14.390175204001705
980,14.861989390405805
981,16.200919213228882
982,18.225682205500146
983,20.714195946753104
984,23.42021056922001
985,26.089941264026777
986,28.478700787388117
987,30.367531966801806
988,31.579840207244313
989,31.998025997364824
990,47.625766655400426
991,47.63391485582096
992,47.66035156347588
993,47.71025257267119
994,47.790546124184736
995,47.90845740549554
996,48.07005305101308
997,48.2787856423071
998,48.534038208336675
999,48.829668725679774
1000,49.152554618763034
1001,49.48113726055407
1002,49.784041148834014
1003,50.02013879183505
1004,50.14164828622296
1005,50.09821476303856
1006,49.841019214298186
1007,49.326887319594086
1008,48.52239827269585
1009,47.407993608149894
1010,45.98208602788094
1011,44.26516822779209
1012,42.30392168932081
1013,40.17505317166405
1014,37.985121710261694
1015,35.863395523414326
1016,33.95285486535283
1017,32.40115899327054
1018,31.35161313435496
1019,30.934135452819643
1020,31.256224016936123
1021,32.393923766065775
1022,34.38279347769208
1023,37.2088731856788
1024,40.800338345738766
1025,45.02697569759203
1026,49.71095256135149
1027,54.640035414992774
1028,59.580839680768904
1029,64.29207951162591
1030,68.53781757761728
1031,72.10071485231947
1032,74.79528039924669
1033,76.48112115826626
1034,77.07618946475127
1035,76.56885336380586
1036,75.01944753744722
1037,72.54918920591597
1038,69.32687565484804
1039,65.55556454542588
1040,61.45925422453007
1041,57.26956403489037
1042,53.21241462523731
1043,49.49470826045329
1044,46.29100913172406
1045,43.730229799462585
1046,41.883771103324065
1047,40.76397739562868
1048,40.3329070981913
1049,40.51255672624259
1050,41.195091045122815
1051,42.253073226975616
1052,43.54969500744134
1053,44.9490068423513
1054,46.32614806442089
1055,47.577577039943606
1056,48.63128907591099
1057,49.45545599728207
1058,50.05807615024589
1059,50.47914006716057
1060,50.78195857319142
1061,51.04448927983414
1062,51.35066307844083
1063,51.78171063374345
1064,52.40748887737844
1065,53.277807501411985
1066,54.413755451863494
1067,55.79905502428272
1068,57.37358217102822
1069,59.036875033072825
1070,60.65856019596007
1071,62.08938632392294
1072,63.17225819307945
1073,63.75327072462883
1074,63.69274301804773
1075,62.87625238428546
1076,61.225668378960904
1077,58.710186835557714
1078,55.35729363305206
1079,51.26009819019831
1080,46.571019382742485
1081,41.48762079296711
1082,36.2379127917857
1083,31.065654552221684
1084,26.215656062883937
1085,21.919080141444272
1086,18.378744448114393
1087,15.75442349912354
1088,14.148150680194606
1089,13.589674168466635
1090,14.027443239498576
1091,15.336641532988333
1092,17.33534674382869
1093,19.80111006939192
1094,22.487535659420185
1095,25.140860065916435
1096,27.51653169303549
1097,29.3957902469744
1098,30.60224618586394
1099,31.018460169658745
1100,46.43724598372229
1101,46.48615060508884
1102,46.632546387240026
1103,46.875099948830695
1104,47.21078476080191
1105,47.63419180910937
1106,48.13684025745135
1107,48.706488109997316
1108,49.326442874115884
1109,49.97487222310326
1110,50.6241146589116
1111,51.23999017525236
1112,51.781171408209005
1113,52.19972581704314
1114,52.44411435756283
1115,52.46298709235399
1116,52.20900097945178
1117,51.642637661011655
1118,50.736021251981924
1119,49.47673612877382
1120,47.87164471793394
1121,45.9507052848152
1122,43.77078968707113
1123,41.419227799497996
1124,39.01332728880817
1125,36.69289694882452
1126,34.61090897360028
1127,32.924125208848494
1128,31.78372340337085
1129,31.325923460486877
1130,31.662613689462972
1131,32.87197705694151
1132,34.98911743837031
1133,37.99668634285982
1134,41.81623017541944
1135,46.307744048483535
1136,51.281074700903
1137,56.509893210517646
1138,61.74570045125365
1139,66.73183255022198
1140,71.21746634481543
1141,74.97162483980726
1142,77.79718266444831
1143,79.54487152956547
1144,80.12728329261516
1145,79.53163102860957
1146,77.82141176411244
1147,75.12473879818897
1148,71.62033355774454
1149,67.52349928827896
1150,63.07209474464091
1151,58.51250788178176
1152,54.08562954551004
1153,50.01282716324549
1154,46.481918434773554
1155,43.633151405360685
1156,41.546697158578716
1157,40.24087764140245
1158,39.681128621581486
1159,39.79047526471973
1160,40.46001409371708
1161,41.55939494821073
1162,42.94730294401642
1163,44.48194043257011
1164,46.03150896036916
1165,47.484691228413666
1166,48.76112078601591
1167,49.82027132564717
1168,50.66134461889648
1169,51.315664302512936
1170,51.83823100814975
1171,52.299275876879
1172,52.775814073709064
1173,53.34319830209935
1174,54.0666723184766
1175,54.99292444675131
1176,56.141641092832906
1177,57.49708694541931
1178,59.00177951808991
1179,60.55982052741127
1180,62.04691547949567
1181,63.32098048317775
1182,64.23274944902785
1183,64.63638128836538
1184,64.40006711227275
1185,63.41663743060801
1186,61.61416935101914
1187,58.96659377795681
1188,55.504234656267386
1189,51.32083729531357
1190,46.567397812577205
1191,41.438400018964096
1192,36.15753666580672
1193,30.963430625506724
1194,26.095356072174706
1195,21.77895966227166
1196,18.211981715249724
1197,15.549977394193986
1198,13.892037886462468
1199,13.266661488822768
1200,13.623011203926756
1201,14.83877581647903
1202,16.73594598464775
1203,19.096999167687
1204,21.68108455609702
1205,24.240208001785156
1206,26.5354169482268
1207,28.352985360625716
1208,29.520598656075343
1209,29.923538633719055
1210,45.178732464838504
1211,45.265648300013986
1212,45.52404168875942
1213,45.94683469247218
1214,46.52219768081035
1215,47.233520989403
1216,48.059386577560524
1217,48.973539685985536
1218,49.944860494482896
1219,50.93733577967035
1220,51.91003057268922
1221,52.81705981721722
1222,53.607608811055265
1223,54.2268980912586
1224,54.61912949665834
1225,54.73107496519887
1226,54.51568321833276
1227,53.93568644541548
1228,52.96720698810124
1229,51.603364024736905
1230,49.85788025475777
1231,47.768688583082074
1232,45.40153876886754
1233,42.85332715951973
1234,40.251348970876656
1235,37.74546233392424
1236,35.49836686214267
1237,33.67584572455471
1238,32.43700771877315
1239,31.924529344048867
1240,32.25489687431856
1241,33.508648431252794
1242,35.72061605730402
1243,38.87016828671557
1244,42.87221059194546
1245,47.57681764035723
1246,52.7813286756508
1247,58.24514585882403
1248,63.7045670504707
1249,68.88761859307968
1250,73.52888809333282
1251,77.38435720440418
1252,80.24623440825782
1253,81.95778779794728
1254,82.42817532075925
1255,81.64595664493892
1256,79.68082414485954
1257,76.67118365646533
1258,72.80925082912026
1259,68.32612819575643
1260,63.47688224302153
1261,58.52562048142656
1262,53.7305685154941
1263,49.32914711390562
1264,45.52304927964972
1265,42.463324070474215
1266,40.237060241550196
1267,38.86542390062167
1268,38.31305017564186
1269,38.499034704620264
1270,39.3079318757746
1271,40.60075306768312
1272,42.22596488943593
1273,44.03048742078769
1274,45.870692452309015
1275,47.62340172553857
1276,49.19687261172576
1277,50.54016528139573
1278,51.64329145355245
1279,52.529688278782686
1280,53.2478333424514
1281,53.86285801371793
1282,54.44816079455471
1283,55.07702066876339
1284,55.81421045099249
1285,56.70761013575525
1286,57.77982024644593
1287,59.01980111500588
1288,60.37654720135919
1289,61.76214481435327
1290,63.061328663701865
1291,64.14160901115126
1292,64.86339919655845
1293,65.09014316396946
1294,64.69844298769776
1295,63.58818639840194
1296,61.692674309164715
1297,58.98874834157032
1298,55.506853558731606
1299,51.33775366276489
1300,46.626661533995275
1301,41.5601305386633
1302,36.3524541940408
1303,31.232065770274414
1304,26.427937892226524
1305,22.15598214131774
1306,18.60544865736881
1307,15.925325740443503
1308,14.210739452689673
1309,13.489496024683486
1310,13.713755649370368
1311,14.767523357677586
1312,16.481680026968895
1313,18.649402861818466
1314,21.04158587720251
1315,23.42226038169156
1316,25.564015460642867
1317,27.26341845939199
1318,28.356435466445593
1319,28.733851796673
1320,43.866441140055
1321,43.98740843264772
1322,44.34627214094609
1323,44.931193066488945
1324,45.72302320270477
1325,46.69580629850911
1326,47.81727842190177
1327,49.049368523564624
1328,50.34869900045854
1329,51.667086259421204
1330,52.95204128076444
1331,54.147270182120266
1332,55.19321488581109
1333,56.02837018514631
1334,56.592229477682615
1335,56.82875887164547
1336,56.68988599676795
1337,56.13898881512957
1338,55.15438443199644
1339,53.73281790665891
1340,51.89295106327178
1341,49.6788513016927
1342,47.163480371873916
1343,44.451899948898074
1344,41.68030721596654
1345,39.00782134574861
1346,36.60634171121867
1347,34.650368773953
1348,33.30682497242646
1349,32.7248756103088
1350,33.02574974476158
1351,34.292561074734785
1352,36.56012882926377
1353,39.804799180052115
1354,43.93506459535297
1355,48.79127133387255
1356,54.15844893965109
1357,59.781985591281085
1358,65.38333971323974
1359,70.67575158722262
1360,75.37995496347594
1361,79.2398886721302
1362,82.03840823453277
1363,83.61299747458123
